bp	wp	player	move	reaction_time	player_id	16
22028296	10506256	Black	5	17	398	16
22030344	10506256	White	29	25	387	16
22030344	10506288	Black	32	18	176	16
4316997640	10506288	White	29	14	117	16
4316997640	10506352	Black	7	22	388	16
4316997768	10506352	White	29	9	96	16
4316997768	10539120	Black	29	12	114	16
4317063304	10539120	White	8	1	2	16
4317063304	44093552	Black	8	1	2	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	2048	Black	23	10	398	16
20971520	2048	White	23	3	37	16
20971520	3072	Black	23	3	33	16
20975616	3072	White	23	5	139	16
20975616	2100224	Black	23	10	342	16
20975620	2100224	White	32	3	4	16
20975620	4297067520	Black	31	14	387	16
2168459268	4297067520	White	4	8	103	16
2168459268	4305456128	Black	14	9	303	16
2168475652	4305456128	White	4	4	79	16
2168475652	5379197952	Black	4	3	49	16
2168483844	5379197952	White	15	1	1	16
2168483844	5379197968	Black	15	1	1	16
0	0	Black	22	12	400	16
2147483648	0	White	29	9	278	16
2147483648	32768	Black	30	11	400	16
2151677952	32768	White	21	6	374	16
2151677952	40960	Black	14	10	396	16
2151694336	40960	White	32	5	263	16
2151694336	2138112	Black	30	8	155	16
3225436160	2138112	White	6	1	1	16
3225436160	2138176	Black	29	3	57	16
3242213376	2138176	White	23	6	126	16
3242213376	10526784	Black	32	4	55	16
7537180672	10526784	White	29	1	1	16
7537180672	8600461376	Black	29	4	5	16
7537180680	8600461376	White	29	1	1	16
7537180680	9137332288	Black	5	21	399	16
7537180712	9137332288	White	2	3	22	16
7537180712	9137332292	Black	11	18	400	16
7537246248	9137332292	White	8	1	1	16
7537246248	9137332548	Black	11	18	399	16
24717115432	9137332548	White	4	1	1	16
24717115432	9137332564	Black	11	16	379	16
24717117480	9137332564	White	10	15	283	16
24717117480	9271550292	Black	28	14	353	16
24717117481	9271550292	White	10	13	220	16
24717117481	9272074580	Black	20	12	217	16
24718166057	9272074580	White	10	1	1	16
24718166057	9272074582	Black	10	1	1	16
0	0	Black	22	12	400	16
33554432	0	White	24	13	400	16
33554432	2048	Black	24	11	397	16
33554464	2048	White	15	7	374	16
33554464	2147485696	Black	23	10	378	16
33554720	2147485696	White	6	12	320	16
33554720	2281703424	Black	7	7	166	16
41943328	2281703424	White	24	6	153	16
41943328	2281703432	Black	19	8	175	16
42467616	2281703432	White	24	6	103	16
42467616	2283800584	Black	1	6	141	16
42467618	2283800584	White	24	5	112	16
42467618	2283808776	Black	24	4	103	16
42471714	2283808776	White	28	7	138	16
42471714	2820679688	Black	28	8	191	16
310907170	2820679688	White	32	3	22	16
310907170	2820680712	Black	32	6	150	16
327684386	2820680712	White	22	1	1	16
327684386	2821729288	Black	22	3	19	16
0	0	Black	22	12	400	16
4096	0	White	11	10	400	16
4096	16777216	Black	13	13	400	16
5120	16777216	White	11	3	46	16
5120	16779264	Black	20	9	370	16
37888	16779264	White	31	9	399	16
37888	20973568	Black	23	14	400	16
8426496	20973568	White	31	10	383	16
8426496	2168457216	Black	13	18	389	16
8434688	2168457216	White	14	1	1	16
8434688	2168473600	Black	30	19	383	16
8434696	2168473600	White	33	3	12	16
8434696	10758408192	Black	32	24	321	16
10531848	10758408192	White	30	1	1	16
10531848	11832150016	Black	6	4	34	16
4305499144	11832150016	White	6	21	334	16
4305499144	11832150048	Black	6	20	318	16
4305499208	11832150048	White	1	19	373	16
4305499208	11832150064	Black	34	18	273	16
21485368392	11832150064	White	1	17	276	16
21485368392	12369020976	Black	28	16	273	16
21753803848	12369020976	White	1	15	213	16
21753803848	12369020980	Black	20	14	286	16
21754852424	12369020980	White	19	3	14	16
21754852424	12369545268	Black	27	12	280	16
21754917960	12369545268	White	25	11	235	16
21754917960	12403099700	Black	27	10	153	16
21822026824	12403099700	White	27	9	137	16
21822026824	12403099956	Black	27	8	83	16
21822157896	12403099956	White	27	7	26	16
21822157896	46762838324	Black	27	6	42	16
21822158024	46762838324	White	27	5	21	16
21822158024	46763100468	Black	27	4	17	16
21822158026	46763100468	White	27	3	6	16
21822158026	46763100980	Black	27	2	3	16
21822158027	46763100980	White	27	1	1	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	4194304	Black	32	14	400	16
16777232	4194304	White	14	10	318	16
16777232	5242880	Black	14	20	397	16
16777296	5242880	White	21	6	306	16
16777296	7340032	Black	5	2	31	16
17301584	7340032	White	23	8	221	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	1048576	Black	14	12	400	16
10240	1048576	White	12	3	34	16
10240	1052672	Black	4	12	400	16
2107392	1052672	White	31	9	219	16
2107392	5246976	Black	31	8	172	16
2107400	5246976	White	27	6	381	16
2107400	5771264	Black	5	8	289	16
2107402	5771264	White	31	2	17	16
2107402	2153254912	Black	2	5	63	16
2107406	2153254912	White	0	1	1	16
2107406	2153254928	Black	0	1	1	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	8192	Black	33	10	400	16
34393292800	8192	White	5	12	399	16
34393292800	40960	Black	14	12	400	16
34393309184	40960	White	23	19	315	16
34393309184	2147524608	Black	23	14	398	16
34393309200	2147524608	White	24	10	211	16
34393309200	2164301824	Black	33	15	400	16
34527526928	2164301824	White	5	27	363	16
34527526928	2164301952	Black	23	20	312	16
34535915536	2164301952	White	32	24	382	16
34535915536	6459269248	Black	33	23	251	16
34535919632	6459269248	White	20	23	317	16
34535919632	6460317824	Black	30	14	290	16
34535919664	6460317824	White	3	21	149	16
34535919664	6460317888	Black	33	20	339	16
43125854256	6460317888	White	30	19	314	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	8388608	Black	3	10	399	16
134217736	8388608	White	11	12	391	16
134217736	2155872256	Black	11	14	387	16
1207959560	2155872256	White	12	10	181	16
1207959560	10745806848	Black	19	8	264	16
1207959561	10745806848	White	20	9	305	16
1207959561	10762584064	Black	10	6	151	16
1209008137	10762584064	White	10	1	1	16
1209008137	10762585088	Black	11	7	162	16
1209012233	10762585088	White	21	1	1	16
1209012233	10764682240	Black	22	9	83	16
1213206537	10764682240	White	32	8	122	16
1213206537	10764747776	Black	2	6	153	16
1213206553	10764747776	White	28	1	1	16
1213206553	15059715072	Black	28	2	2	16
0	0	Black	22	12	400	16
32	0	White	6	10	391	16
32	134217728	Black	14	8	398	16
16416	134217728	White	23	7	379	16
16416	134217736	Black	23	11	382	16
16793632	134217736	White	23	6	289	16
16793632	1207959560	Black	23	7	193	16
16793633	1207959560	White	23	6	230	16
16793633	1208483848	Black	11	18	381	16
16795681	1208483848	White	32	7	320	16
16795681	1745354760	Black	28	13	372	16
285231137	1745354760	White	4	9	190	16
285231137	6040322056	Black	31	20	341	16
2432714785	6040322056	White	21	7	166	16
2432714785	6042419208	Black	12	8	79	16
2432718881	6042419208	White	13	1	1	16
2432718881	6042427400	Black	4	7	49	16
2441107489	6042427400	White	20	7	127	16
2441107489	6046621704	Black	20	11	89	16
2442156065	6046621704	White	4	1	1	16
2442156065	6046621832	Black	4	1	1	16
0	0	Black	22	12	400	16
2147483648	0	White	29	9	278	16
2147483648	34359738368	Black	30	8	399	16
2147483650	34359738368	White	11	9	380	16
2147483650	34359738624	Black	21	8	365	16
2147483778	34359738624	White	21	7	329	16
2147483778	38654705920	Black	21	10	251	16
2149580930	38654705920	White	11	1	1	16
2149580930	38654707968	Black	23	8	209	16
2149580946	38654707968	White	23	6	119	16
2149580946	38654716160	Black	12	9	364	16
2149581010	38654716160	White	5	1	1	16
2149581010	38654716192	Black	14	24	379	16
2418016466	38654716192	White	12	14	173	16
2418016466	38654717216	Black	12	12	100	16
2418020562	38654717216	White	20	2	15	16
2418020562	38654733600	Black	20	4	24	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	256	Black	21	9	399	16
4194368	256	White	14	8	378	16
4194368	257	Black	23	6	349	16
1077936192	257	White	14	1	1	16
1077936192	16641	Black	21	9	391	16
3225419840	16641	White	21	6	342	16
3225419840	16657	Black	29	4	71	16
3225428032	16657	White	29	6	194	16
3225428032	17179885841	Black	24	7	251	16
3242205248	17179885841	White	21	5	130	16
3242205248	51539624209	Black	29	3	100	16
3242205280	51539624209	White	33	5	68	16
3242205280	51539624217	Black	29	5	55	16
3779076192	51539624217	White	21	1	1	16
3779076192	55834591513	Black	21	3	21	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	2	Black	13	9	399	16
1207959552	2	White	29	16	400	16
1207959552	2147483650	Black	22	16	399	16
1210056704	2147483650	White	20	9	281	16
1210056704	2147483666	Black	13	21	395	16
1478492160	2147483666	White	29	1	1	16
1478492160	2684354578	Black	20	20	396	16
1478494208	2684354578	White	3	11	69	16
1478494208	2684354586	Black	2	11	141	16
1478494212	2684354586	White	20	24	375	16
1478494212	2684362778	Black	22	9	109	16
1482688516	2684362778	White	20	3	24	16
1482688516	11274297370	Black	23	3	24	16
1491077124	11274297370	White	20	1	1	16
1491077124	11291074586	Black	20	1	1	16
0	0	Black	22	12	400	16
256	0	White	32	11	399	16
256	8	Black	6	8	400	16
131328	8	White	26	11	328	16
131328	24	Black	35	8	258	16
196864	24	White	15	15	387	16
196864	28	Black	1	2	31	16
196896	28	White	1	13	380	16
0	0	Black	22	12	400	16
2147483648	0	White	29	9	278	16
2147483648	4194304	Black	30	9	400	16
2147516416	4194304	White	23	8	391	16
2147516416	12582912	Black	21	13	400	16
2147518464	12582912	White	21	9	389	16
0	0	Black	22	12	400	16
128	0	White	5	12	384	16
128	1	Black	5	10	398	16
32896	1	White	23	7	396	16
32896	1073741825	Black	5	8	383	16
1081472	1073741825	White	31	9	399	16
1081472	3221225473	Black	32	12	391	16
1081504	3221225473	White	29	5	180	16
1081504	3758096385	Black	6	2	29	16
4296048800	3758096385	White	28	8	151	16
0	0	Black	22	12	400	16
4	0	White	22	10	400	16
4	8	Black	13	9	400	16
4294967300	8	White	22	16	399	16
4294967300	4104	Black	23	11	400	16
6442450948	4104	White	30	3	66	16
6442450948	1073745928	Black	21	17	396	16
6444548100	1073745928	White	11	9	143	16
6444548100	1073747976	Black	10	15	395	16
15034482692	1073747976	White	34	1	1	16
15034482692	18253617160	Black	10	15	359	16
15038676996	18253617160	White	20	3	26	16
15038676996	18254665736	Black	23	24	302	16
15047065604	18254665736	White	24	1	1	16
15047065604	18271442952	Black	14	22	286	16
15047065732	18271442952	White	15	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	16	Black	12	10	400	16
4202496	16	White	23	14	374	16
4202496	24	Black	5	25	399	16
4218880	24	White	12	6	76	16
4218880	56	Black	6	2	31	16
4218944	56	White	30	1	1	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	524288	Black	22	10	400	16
134217744	524288	White	20	12	398	16
134217744	786432	Black	13	12	399	16
134217752	786432	White	20	8	277	16
134217752	786436	Black	13	11	367	16
402653208	786436	White	20	14	369	16
402653208	1835012	Black	21	19	377	16
404750360	1835012	White	30	6	165	16
404750360	1837060	Black	29	11	140	16
941621272	1837060	White	30	1	1	16
941621272	1075578884	Black	5	9	138	16
941621304	1075578884	White	13	1	1	16
941621304	1075578948	Black	13	1	1	16
0	0	Black	22	12	400	16
65536	0	White	14	10	391	16
65536	16	Black	32	12	400	16
16842752	16	White	32	11	376	16
16842752	48	Black	32	19	398	16
16842816	48	White	32	10	241	16
16842816	34359738416	Black	32	9	221	16
16875584	34359738416	White	33	1	1	16
16875584	42949673008	Black	14	7	128	16
16891968	42949673008	White	17	1	1	16
16891968	42949681200	Black	17	1	1	16
0	0	Black	22	12	400	16
2147483648	0	White	29	9	278	16
2147483648	4294967296	Black	21	10	400	16
2147483650	4294967296	White	21	13	398	16
2147483650	4297064448	Black	3	10	400	16
2147483778	4297064448	White	5	20	396	16
2147483778	4301258752	Black	23	18	399	16
2147483794	4301258752	White	23	14	399	16
2147483794	4301262848	Black	2	11	150	16
2147483798	4301262848	White	3	1	1	16
2147483798	4301262856	Black	23	10	167	16
3221225622	4301262856	White	29	24	369	16
3221225622	4309651464	Black	24	2	25	16
3238002838	4309651464	White	20	6	77	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	2147483648	Black	15	10	400	16
16400	2147483648	White	24	9	368	16
16400	6442450944	Black	24	12	388	16
16432	6442450944	White	30	10	294	16
16432	15032385536	Black	6	2	31	16
17179885616	15032385536	White	30	5	84	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
12582912	8192	White	21	3	59	16
12582912	2105344	Black	5	30	396	16
12583040	2105344	White	5	8	267	16
12583040	1075847168	Black	25	9	264	16
29360256	1075847168	White	25	1	1	16
29360256	1109401600	Black	12	10	317	16
29393024	1109401600	White	31	1	1	16
29393024	3256885248	Black	6	8	274	16
29458560	3256885248	White	32	11	182	16
29458560	11846819840	Black	32	16	88	16
4324425856	11846819840	White	8	11	61	16
4324425856	11846836224	Black	8	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	2147483648	Black	14	11	400	16
4194368	2147483648	White	14	9	359	16
4194368	6442450944	Black	30	17	397	16
8594128960	6442450944	White	24	10	270	16
8594128960	6442450946	Black	24	8	150	16
9667870784	6442450946	White	14	4	14	16
9667870784	6442467330	Black	24	7	119	16
9676259392	6442467330	White	21	3	28	16
9676259392	6442469378	Black	21	3	28	16
9678356544	6442469378	White	20	1	1	16
9678356544	6459246594	Black	20	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	131072	Black	14	9	399	16
40960	131072	White	14	6	71	16
40960	147456	Black	23	7	399	16
40968	147456	White	23	8	389	16
40968	8590082048	Black	21	10	388	16
43016	8590082048	White	12	5	52	16
43016	8590086144	Black	21	10	387	16
2140168	8590086144	White	31	7	295	16
2140168	10737569792	Black	5	9	201	16
2140200	10737569792	White	29	5	132	16
2140200	10871787520	Black	29	3	25	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	16	Black	33	10	400	16
34426847232	16	White	25	10	394	16
34426847232	48	Black	8	10	377	16
34426847296	48	White	8	11	327	16
34426847296	49	Black	16	8	337	16
34426855488	49	White	16	12	373	16
34426855488	1073741873	Black	20	9	374	16
34426855496	1073741873	White	23	27	385	16
34426855496	9663676465	Black	20	13	395	16
34426856520	9663676465	White	16	11	371	16
34426856520	9672065073	Black	17	20	393	16
34426872904	9672065073	White	12	3	38	16
34426872904	9672097841	Black	31	13	393	16
34426877000	9672097841	White	11	1	1	16
34426877000	9672099889	Black	31	20	392	16
0	0	Black	22	12	400	16
33554432	0	White	24	13	400	16
33554432	16	Black	24	18	399	16
33554464	16	White	15	8	378	16
33554464	32784	Black	24	10	399	16
33554592	32784	White	24	9	276	16
33554592	49168	Black	16	22	388	16
33554656	49168	White	8	6	96	16
33554656	49424	Black	16	28	372	16
33620192	49424	White	34	1	1	16
33620192	17179918608	Black	24	26	364	16
50397408	17179918608	White	23	3	26	16
50397408	17179926800	Black	12	24	356	16
50401504	17179926800	White	22	23	205	16
50401504	17184121104	Black	31	19	398	16
2197885152	17184121104	White	30	21	371	16
2197885152	17184121112	Black	30	20	345	16
2206273760	17184121112	White	26	1	1	16
2206273760	17184645400	Black	26	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	4194304	Black	12	11	400	16
73728	4194304	White	32	8	395	16
73728	4210688	Black	23	10	400	16
73792	4210688	White	32	13	399	16
73792	20987904	Black	23	12	400	16
73808	20987904	White	5	6	47	16
73808	29376512	Black	25	2	29	16
33628240	29376512	White	21	22	387	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	16384	Black	21	14	399	16
8396800	16384	White	33	12	391	16
8396800	16392	Black	5	17	400	16
10493952	16392	White	22	3	35	16
10493952	4210696	Black	31	10	400	16
10493984	4210696	White	29	1	1	16
10493984	541081608	Black	7	13	400	16
10526752	541081608	White	25	19	170	16
10526752	541081672	Black	30	19	398	16
1084268576	541081672	White	25	25	394	16
1084268576	541081688	Black	25	22	398	16
1117823008	541081688	White	35	1	1	16
1117823008	34900820056	Black	31	20	398	16
1134600224	34900820056	White	26	1	1	16
1134600224	34967928920	Black	20	20	360	16
1134600352	34967928920	White	31	2	5	16
1134600352	37115412568	Black	16	18	338	16
1134600608	37115412568	White	16	3	24	16
1134600608	37115478104	Black	2	16	284	16
1134601632	37115478104	White	1	15	210	16
1134601632	37115482200	Black	20	14	209	16
1134601636	37115482200	White	20	13	101	16
1134601636	37116530776	Black	28	12	182	16
1403037092	37116530776	White	1	11	212	16
0	0	Black	22	12	400	16
32768	0	White	14	11	390	16
32768	16777216	Black	14	16	400	16
32896	16777216	White	23	8	346	16
32896	25165824	Black	25	12	389	16
33587328	25165824	White	5	5	100	16
33587328	25231360	Black	5	6	86	16
33587360	25231360	White	35	1	1	16
33587360	34384969728	Black	6	4	35	16
33587616	34384969728	White	6	1	1	16
33587616	34384969792	Black	22	17	400	16
33595808	34384969792	White	12	13	198	16
33595808	34387066944	Black	22	18	399	16
37790112	34387066944	White	12	13	242	16
37790112	36534550592	Black	11	17	398	16
37790116	36534550592	White	12	6	29	16
37790116	36534554688	Black	3	18	398	16
37790124	36534554688	White	4	1	1	16
37790124	36534554704	Black	11	18	395	16
37792172	36534554704	White	28	17	325	16
37792172	36535603280	Black	28	16	203	16
306227628	36535603280	White	19	10	112	16
306227628	37609345104	Black	19	8	56	16
4601194924	37609345104	White	19	11	51	16
4601194924	37609869392	Black	18	12	190	16
4601457068	37609869392	White	10	11	183	16
4601457068	37609870416	Black	0	10	62	16
4601457069	37609870416	White	1	1	1	16
4601457069	37609870418	Black	14	8	60	16
4601457581	37609870418	White	27	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	2097152	Black	14	16	397	16
8396800	2097152	White	3	10	400	16
8396800	2097160	Black	14	11	398	16
8429568	2097160	White	14	4	52	16
8429568	2101256	Black	30	11	345	16
1082171392	2101256	White	14	7	152	16
1082171392	2149584904	Black	14	9	151	16
1098948608	2149584904	White	14	6	138	16
1098948608	2149584920	Black	25	3	28	16
1132503040	2149584920	White	22	1	1	16
1132503040	2216693784	Black	22	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	8388608	Black	12	13	400	16
12288	8388608	White	11	3	67	16
12288	8404992	Black	11	11	387	16
12304	8404992	White	11	10	396	16
12304	12599296	Black	11	10	207	16
2109456	12599296	White	5	6	132	16
2109456	1086341120	Black	6	16	204	16
2109520	1086341120	White	5	4	60	16
2109520	1086341152	Black	32	14	180	16
4297076816	1086341152	White	11	25	247	16
4297076816	1086373920	Black	11	21	187	16
4297078864	1086373920	White	10	1	1	16
4297078864	1086374944	Black	20	19	167	16
4298127440	1086374944	White	28	10	72	16
4298127440	1354810400	Black	19	18	174	16
4298127442	1354810400	White	31	1	1	16
4298127442	3502294048	Black	29	8	70	16
4834998354	3502294048	White	2	17	36	16
4834998354	3502294052	Black	7	6	58	16
4834998482	3502294052	White	19	15	167	16
4834998482	3535848484	Black	24	2	15	16
4851775698	3535848484	White	35	13	212	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	2097152	Black	14	16	397	16
12288	2097152	White	11	3	67	16
12288	2099200	Black	31	16	393	16
8400896	2099200	White	31	8	396	16
8400896	2099208	Black	14	22	385	16
8433664	2099208	White	14	1	1	16
